prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
C_NGWP,0.0,999999.4,750009.8999999999,407500.591,0.0,2699.385534246576,139710.2266849315,3117988.216109589,6776848.348027398,1626928.507479452,0.0,2.0,2.0,2.04,0.0,0.0027266520547945205,0.14112144109589042,3.1494830465753427,6.845301361643836,1.643362128767123
UFSTR2,1.1627735884130001E8,9.19022012E7,1.31739576E8,1.384941235894E8,3.306277221178E8,2.0707056961681777E8,2.090561570370516E8,2.2352833428381363E8,3.0250662679431903E8,7.765924508297833E8,87.41,92.25,126.39000000000001,156.68000000000004,420.26000000000005,150.14560979794533,174.91190769931538,220.719480060274,309.67647359109577,901.8491961294549
C_NAWP,0.0,0.0,2216635.7,1.7552379228E7,4940033.723999999,0.0,0.0,1.25816047405033E7,3.857023563923575E7,1.6079796777195731E7,0.0,0.0,2.0,17.93,6.140000000000001,0.0,0.0,9.97655717191781,31.90854128561644,14.907778541780822
C_MVMB,0.0,0.0,0.0,0.0,3917536.8926,0.0,0.0,0.0,0.0,3199537.0074656974,0.0,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,28.306851865753433
C_FTSC,0.0,0.0,0.0,0.0,977416.3400999999,0.0,0.0,0.0,0.0,1166905.095203018,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,3.1692673698630127
U_SMTP,0.0,0.0,0.0,0.0,2.2840244565024532E7,0.0,0.0,0.0,0.0,3.3513624552903675E7,0.0,0.0,0.0,0.0,51.379999999999995,0.0,0.0,0.0,0.0,78.71213421232878
U_SMTA,0.0,0.0,0.0,0.0,1.3204913344E7,0.0,0.0,0.0,0.0,2.9628093377038285E7,0.0,0.0,0.0,0.0,29.88,0.0,0.0,0.0,0.0,48.07663879315068
C_NGI2,3994263.2299999995,1.83281068298E7,6.3463844977699995E7,1.128387409354E8,1.571609271872E8,1188398.6781641918,2.0245726142852098E7,1.0346378364133824E8,1.896188495005994E8,2.627798863901366E8,5.0,20.08,51.02000000000001,95.8,109.19999999999997,0.9491363198630137,13.902798736301369,70.81622568835617,130.0350677082193,186.23615539178076
C_PLTP,0.0,0.0,0.0,0.0,4.592284945E7,0.0,0.0,0.0,0.0,1.538688214859589E8,0.0,0.0,0.0,0.0,13.150000000000002,0.0,0.0,0.0,0.0,35.90605166301373
C_ELSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73264.39271143763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07760609315068491
U_SECD,0.0,0.0,0.0,0.0,1971208.5682089566,0.0,0.0,0.0,0.0,4633157.879435031,0.0,0.0,0.0,0.0,10.309999999999999,0.0,0.0,0.0,0.0,17.50264972602739
CNAWP3,2.13404040677E7,2.5064181424E7,5.172566345399999E7,4.89630803538E7,0.0,5746442.89436813,3.833711254786889E7,1.5653288687495917E8,1.0796383629177436E8,381634.6574787543,19.259999999999998,24.230000000000004,52.46,44.62,0.0,5.939762076712327,27.377573243835627,107.14421649054792,74.29057302630143,0.28780743835616435
RPU,0.0,8615796.722,3.3292164446699996E7,4.748758903809999E7,3.031940187415001E8,2960962.756278076,2.0129224464731548E7,4.862779452599022E7,5.654258895401386E7,5.625496037914603E8,0.0,7.11,72.08999999999999,147.89999999999998,1600.61,16.411265303972602,97.67184090424662,184.28185966301356,211.08006595410956,3667.3581553044323
U_FIPP,1.388092714983E8,1.8615843082E8,6.66370021906E7,4520000.0,0.0,3.5616634836967516E8,4.153696934062747E8,1.5624401600373656E8,6248810.339662008,0.0,105.30000000000003,125.16000000000003,57.59000000000002,4.58,0.0,223.5185462184937,283.214238323288,117.75237995136983,4.984481246575341,0.0
